EntrezGeneID	Lum.Preg	Lum.Lac	FDR	AveExpr	P value	MCL1.DI	MCL1.DJ	MCL1.DK	MCL1.DL	MCL1.LC	MCL1.LD	MCL1.LE	MCL1.LF	MCL1.DI CPM	MCL1.DJ CPM	MCL1.DK CPM	MCL1.DL CPM	MCL1.LC CPM	MCL1.LD CPM	MCL1.LE CPM	MCL1.LF CPM
72823	0	-2.18559630604579	0.000989011704777658	3.37697502555094	0.0000242713421055483	354	323	184	204	644	525	93	69	14.688	14.251	8.546	10.192	28.955	23.876	3.762	2.798
66663	0	1.24755708412499	0.00100015339859896	5.78346945617541	0.0000246919655049818	1200	926	1017	923	1410	1131	1874	1901	49.791	40.855	47.238	46.115	63.395	51.437	75.797	77.097
15077	0	2.07199353718443	0.00100015339859896	2.05909465973318	0.0000246707963208044	75	48	108	99	66	72	183	182	3.112	2.118	5.016	4.946	2.967	3.274	7.402	7.381
66251	0	1.21470203596147	0.00100015339859896	5.53775740010338	0.0000246373350617858	627	520	787	672	1397	1455	2091	2068	26.016	22.942	36.555	33.574	62.810	66.172	84.574	83.870
68366	0	1.46127726063498	0.00100289587799377	3.42907280140242	0.0000248334716468527	246	209	237	283	192	181	326	320	10.207	9.221	11.008	14.139	8.632	8.232	13.186	12.978
16419	0	1.05313841488157	0.00100328730476516	5.95825508074779	0.0000249169921894288	1593	1576	1946	2047	990	968	1259	1295	66.097	69.533	90.388	102.271	44.511	44.024	50.923	52.520
100503593	0	2.85882114144795	0.00100721285847819	-1.69604613965198	0.0000250827856222976	2	2	1	2	9	11	47	47	0.083	0.088	0.046	0.100	0.405	0.500	1.901	1.906
59050	0	-1.2932551936685	0.00100890479170939	4.59333662003496	0.0000252049874377524	899	883	744	706	770	703	203	175	37.302	38.958	34.558	35.273	34.620	31.972	8.211	7.097
619973	0	1.4274438390585	0.00101315938517969	3.33561733802302	0.0000253542087048471	93	118	119	114	384	343	624	605	3.859	5.206	5.527	5.696	17.265	15.599	25.239	24.536
100040897	0	3.23413952495853	0.00101315938517969	-2.91241872765102	0.0000253858324922685	8	7	6	7	0	0	2	3	0.332	0.309	0.279	0.350	0.000	0.000	0.081	0.122
97998	0	2.83239037625872	0.00101833500389043	4.12912597417887	0.0000255904487897703	299	349	698	544	185	149	700	797	12.406	15.398	32.421	27.179	8.318	6.776	28.313	32.323
104479	0	1.22162075239285	0.00102056616158367	4.80637175668479	0.0000257203198388361	689	570	674	678	536	486	686	817	28.588	25.148	31.306	33.874	24.099	22.103	27.747	33.134
236848	0	1.13709858506164	0.00102056616158367	3.71338626335221	0.0000257216167145522	246	226	197	234	355	313	465	458	10.207	9.971	9.150	11.691	15.961	14.235	18.808	18.575
16835	0	1.41550108653068	0.00102134643048688	7.72925049518332	0.0000260794886772103	5496	5403	12117	10098	2445	2171	3675	4066	228.043	238.381	562.814	504.512	109.929	98.735	148.642	164.901
66256	0	1.17085530752097	0.00102134643048688	7.18630237319532	0.0000259794714611403	2452	1959	1483	1324	5848	4682	7188	7643	101.740	86.431	68.883	66.149	262.931	212.932	290.732	309.969
320394	0	-1.20867097957571	0.00102134643048688	2.76795412667078	0.0000259748712816589	151	135	90	78	461	375	109	117	6.265	5.956	4.180	3.897	20.727	17.055	4.409	4.745
14696	0	3.04545068549878	0.00102134643048688	2.91925709658732	0.0000258203706248171	52	48	77	73	290	149	1103	1082	2.158	2.118	3.577	3.647	13.039	6.776	44.613	43.882
100862134	0	2.9910538760585	0.00102134643048688	-2.63749854606588	0.0000260392009647535	14	10	12	10	0	0	2	2	0.581	0.441	0.557	0.500	0.000	0.000	0.081	0.081
56309	0	1.07930135808366	0.00102637684106151	3.90939835908835	0.0000262457008917823	323	307	304	282	373	293	433	448	13.402	13.545	14.120	14.089	16.770	13.325	17.513	18.169
27413	0	1.79684735938399	0.00102758971740559	-0.553908051039779	0.0000263861340821398	8	8	18	15	14	12	27	31	0.332	0.353	0.836	0.749	0.629	0.546	1.092	1.257
241576	0	-1.56761956097039	0.00102758971740559	4.96506861411065	0.000026390140282906	1213	1133	1013	1130	989	957	190	223	50.330	49.988	47.052	56.457	44.466	43.523	7.685	9.044
19713	0	2.92998579052424	0.00102758971740559	2.22488913025434	0.0000263901343274685	164	137	166	131	29	40	161	167	6.805	6.044	7.710	6.545	1.304	1.819	6.512	6.773
269356	0	-3.47292024098754	0.00102914399459576	1.78065536737103	0.0000265014195918149	192	155	136	144	186	143	7	11	7.967	6.839	6.317	7.194	8.363	6.503	0.283	0.446
57752	0	-1.64448309133857	0.00102914399459576	6.00471978503722	0.0000265816920903974	1423	1446	2051	1950	2688	2902	583	540	59.044	63.798	95.265	97.425	120.855	131.980	23.580	21.900
57028	0	1.7192399207	0.00102914399459576	0.709360935473159	0.0000265294227971761	94	81	59	55	14	12	25	30	3.900	3.574	2.740	2.748	0.629	0.546	1.011	1.217
20250	0	4.59835439331452	0.00102955976865155	6.9528419961996	0.00002680552162421	2340	1208	2472	2717	1295	722	13292	16465	97.092	53.297	114.820	135.746	58.224	32.836	537.619	667.754
73683	0	-1.73886792586821	0.00102955976865155	3.40408594628332	0.0000267212937820093	348	265	290	292	476	417	92	76	14.439	11.692	13.470	14.589	21.401	18.965	3.721	3.082
69582	0	-1.77686572505309	0.00102955976865155	5.81171387236125	0.0000268195414182014	2507	2429	1385	1191	2040	2222	385	395	104.022	107.168	64.331	59.504	91.720	101.054	15.572	16.020
229593	0	1.73522124986651	0.00103550549000202	3.58857477210221	0.0000270125240962299	185	147	231	271	281	226	565	496	7.676	6.486	10.730	13.540	12.634	10.278	22.852	20.116
15006	0	1.56127102824176	0.00103653745430494	5.76912627971631	0.0000273113588954114	1012	1028	783	598	1416	1275	2433	2557	41.990	45.356	36.369	29.877	63.664	57.986	98.407	103.702
50798	0	1.57434362196398	0.00103653745430494	4.94776457364204	0.0000273445437557174	385	257	264	301	1326	1086	2258	2241	15.975	11.339	12.262	15.038	59.618	49.390	91.329	90.886
74246	0	2.00396475435661	0.00103709194813238	3.2561524280699	0.0000274443162649949	58	58	65	62	587	396	1132	1318	2.407	2.559	3.019	3.098	26.392	18.010	45.786	53.453
107527	0	2.24420387718098	0.0010376853220368	1.57659578756106	0.0000277456032200309	62	67	37	34	48	62	162	163	2.573	2.956	1.719	1.699	2.158	2.820	6.552	6.611
170728	0	1.05032904615141	0.0010376853220368	3.1337402045733	0.0000279396252854576	131	137	143	153	264	228	314	326	5.436	6.044	6.642	7.644	11.870	10.369	12.700	13.221
226442	0	-1.20175419967174	0.0010376853220368	5.60381990932982	0.0000279475203550881	3444	2958	2912	2516	820	764	213	219	142.900	130.507	135.257	125.703	36.868	34.746	8.615	8.882
170752	0	3.80198175892768	0.0010376853220368	-4.72044125600834	0.0000277216189526	0	0	0	0	0	0	5	3	0.000	0.000	0.000	0.000	0.000	0.000	0.202	0.122
27279	0	-1.90780869570175	0.0010376853220368	8.05827538553248	0.0000276676445715048	13152	11959	11994	9886	7616	7671	1427	1149	545.709	527.633	557.100	493.920	342.421	348.868	57.718	46.599
11988	0	2.58984904605175	0.0010376853220368	5.35143015608646	0.0000278469238072063	1961	2076	839	825	296	392	1216	1355	81.367	91.593	38.970	41.218	13.308	17.828	49.183	54.953
11555	0	1.0029015745701	0.00104016220059212	5.69128474859339	0.0000280524998356829	2232	1845	574	592	1223	1033	1483	1355	92.611	81.402	26.661	29.577	54.987	46.980	59.983	54.953
14388	0	-1.38337759979966	0.00104025468254282	6.34860883529012	0.0000280932682212895	2766	2753	2606	2433	2683	2598	688	588	114.768	121.463	121.044	121.556	120.630	118.154	27.827	23.847
71801	0	-1.4654604950072	0.00104321974612627	4.359489022539	0.000028250109759334	637	531	374	361	1074	896	248	201	26.431	23.428	17.372	18.036	48.288	40.749	10.031	8.152
13824	0	-1.61178626078955	0.0010445849396408	4.26293391284634	0.0000283639458940694	330	326	642	557	923	964	190	197	13.693	14.383	29.820	27.829	41.499	43.842	7.685	7.990
100039805	0	1.89222005565758	0.00104957763137452	-4.40571021790051	0.0000286539829456527	0	0	0	0	1	1	3	3	0.000	0.000	0.000	0.000	0.045	0.045	0.121	0.122
12514	0	-1.52098092361329	0.00104957763137452	2.49644552336494	0.0000286227042167959	151	155	189	173	215	204	47	44	6.265	6.839	8.779	8.643	9.667	9.278	1.901	1.784
72284	0	1.21204108677767	0.00105085723074204	3.19212241751227	0.0000287662452508215	172	169	192	220	199	180	277	275	7.137	7.456	8.918	10.992	8.947	8.186	11.204	11.153
76969	0	1.71571305213769	0.0010518347178232	3.26902059568548	0.0000288784111055998	280	219	215	230	165	120	299	286	11.618	9.662	9.986	11.491	7.419	5.457	12.094	11.599
54369	0	1.76392855929723	0.0010518347178232	1.20953462152541	0.0000289666678030316	33	24	26	21	81	63	142	166	1.369	1.059	1.208	1.049	3.642	2.865	5.743	6.732
14380	0	1.52600465637991	0.0010518347178232	2.04291540690113	0.0000289865044206768	50	50	53	40	153	116	243	242	2.075	2.206	2.462	1.998	6.879	5.276	9.829	9.815
100041840	0	4.77972008988688	0.0010518347178232	-4.47578936432044	0.000028975132357179	0	0	0	0	0	0	11	6	0.000	0.000	0.000	0.000	0.000	0.000	0.445	0.243
67379	0	-1.47818673819698	0.0010518347178232	4.77079086742127	0.0000289507984702041	538	530	458	471	1596	1643	393	339	22.323	23.384	21.273	23.532	71.757	74.722	15.896	13.748
235461	0	1.4415223535631	0.00105573308376076	5.41957419665117	0.0000291327794554829	880	912	969	825	812	799	1314	1439	36.513	40.238	45.008	41.218	36.508	36.338	53.147	58.360
20181	0	1.10531371160016	0.00105730853296578	6.36683251040541	0.0000292151553867802	1682	1506	2060	2138	1695	1603	2051	2424	69.790	66.445	95.683	106.818	76.209	72.903	82.956	98.308
106572	0	-1.7454648970266	0.00105884388140028	3.77245127031662	0.000029478573227959	778	762	756	760	290	290	57	51	32.281	33.620	35.115	37.971	13.039	13.189	2.305	2.068
244668	0	-1.29884258654872	0.00105884388140028	4.20554485020354	0.0000293746381671375	380	330	451	420	999	776	225	225	15.767	14.560	20.948	20.984	44.916	35.292	9.101	9.125
93692	0	1.34931365195957	0.00106365204033562	5.78856976464295	0.000029664382301571	848	797	519	397	2146	1923	3070	3452	35.186	35.164	24.107	19.835	96.486	87.456	124.172	139.999
12390	0	2.39144742509562	0.00107123332162214	7.1386729039326	0.0000299940600373247	3665	3604	4723	4524	1217	1550	4924	4156	152.070	159.009	219.375	226.026	54.717	70.492	199.160	168.551
195040	0	1.81882716507241	0.00107348594428422	2.95795451602849	0.0000300966293662229	176	163	137	179	137	118	279	287	7.303	7.192	6.363	8.943	6.160	5.367	11.285	11.640
77011	0	1.83271304998405	0.00107424001645114	1.2765714123504	0.0000301713418069063	67	51	8	7	112	76	213	204	2.780	2.250	0.372	0.350	5.036	3.456	8.615	8.273
20209	0	3.19348683307794	0.00107566374541339	4.92951474292538	0.0000302764180154252	119	81	140	100	1493	2273	10850	10302	4.938	3.574	6.503	4.996	67.126	103.373	438.848	417.807
71832	0	1.20728347781826	0.00108347751228765	3.72204933763577	0.0000306325762681454	272	218	177	203	383	310	505	498	11.286	9.618	8.221	10.142	17.220	14.098	20.426	20.197
100217456	0	-2.29639443745627	0.00108347751228765	-0.181092833688892	0.0000307239809972581	81	69	11	10	37	40	5	4	3.361	3.044	0.511	0.500	1.664	1.819	0.202	0.162
15463	0	-1.05285295809609	0.00108347751228765	6.36190387904677	0.0000307055509078874	2064	1728	1450	1210	4191	3811	1240	1183	85.640	76.240	67.350	60.453	188.431	173.320	50.154	47.978
100861774	0	-1.41369948789536	0.00108747357396437	7.09360763381803	0.0000309689299182613	6769	5301	3218	2896	5224	4084	1090	1091	280.862	233.881	149.471	144.689	234.875	185.736	44.087	44.247
245638	0	1.00208807159923	0.00108942574538569	5.06307459393323	0.0000312798091324194	789	780	793	697	716	627	854	835	32.738	34.414	36.833	34.823	32.192	28.515	34.542	33.864
11651	0	1.02002017161386	0.00108942574538569	7.91724933022233	0.0000310821540792109	5851	5124	4379	4016	5899	5234	6536	7684	242.772	226.072	203.397	200.646	265.224	238.036	264.360	311.632
20608	0	7.05380076758272	0.00108942574538569	-3.2213107488535	0.0000312863019238613	0	1	1	2	0	0	37	46	0.000	0.044	0.046	0.100	0.000	0.000	1.497	1.866
20510	0	-2.25440108072696	0.00108942574538569	2.17672358319981	0.0000312115318076087	95	47	10	6	1271	1187	156	167	3.942	2.074	0.464	0.300	57.145	53.983	6.310	6.773
74123	0	-1.18727077546501	0.00108942574538569	6.30893356231417	0.0000311769146835242	3547	2782	2000	1925	2453	2506	681	687	147.174	122.742	92.897	96.176	110.289	113.970	27.544	27.862
99526	0	1.1510505392601	0.00108942574538569	6.21076058110172	0.0000313353252313959	2185	1836	1583	1519	1318	1394	1968	1818	90.661	81.005	73.528	75.892	59.258	63.398	79.599	73.731
103199	0	1.4264612917806	0.00109001501228177	4.45704889610309	0.0000314052091704004	363	375	389	355	496	535	832	908	15.062	16.545	18.068	17.736	22.301	24.331	33.652	36.825
68385	0	1.33983512573903	0.00109600660227448	2.98560242525574	0.0000317361638025688	163	137	177	173	180	137	236	267	6.763	6.044	8.221	8.643	8.093	6.231	9.545	10.828
70835	0	-5.62711938699975	0.00109600660227448	3.15112056214764	0.000031698824505034	365	227	84	48	2890	2425	46	24	15.145	10.015	3.902	2.398	129.937	110.286	1.861	0.973
109711	0	-1.35708324679589	0.00110944753437622	7.80128961775011	0.000032207001899365	23456	22958	18811	16212	2607	2528	648	612	973.247	1012.911	873.738	809.977	117.213	114.971	26.210	24.820
18263	0	2.20713669746816	0.00110944753437622	8.09541016264374	0.0000321849200437632	9894	6889	3338	2457	4775	4520	13795	13192	410.526	303.944	155.044	122.756	214.688	205.564	557.964	535.014
21754	0	-1.1414844530226	0.00111451290547441	5.45059656674398	0.0000324360612322109	1710	1490	1327	1368	1389	1135	379	338	70.952	65.739	61.637	68.347	62.451	51.619	15.329	13.708
20661	0	1.20288807629833	0.00111550781993399	4.20397438501674	0.0000325330860816508	186	121	72	58	1497	1438	2164	2084	7.718	5.339	3.344	2.898	67.306	65.399	87.527	84.519
26419	0	-1.14117551376581	0.00112061004517146	5.68505600336373	0.0000327372006279165	2590	2040	1187	1041	1661	1532	446	463	107.465	90.005	55.134	52.010	74.680	69.674	18.039	18.777
16005	0	1.35265446875953	0.00112308085518467	3.90746021294457	0.0000329889975775366	81	70	24	48	1839	1740	2782	2966	3.361	3.088	1.115	2.398	82.683	79.133	112.523	120.289
13506	0	-1.67042413733314	0.00112308085518467	2.38528634547797	0.0000331053038991313	216	162	80	80	267	247	46	55	8.962	7.147	3.716	3.997	12.005	11.233	1.861	2.231
27368	0	1.12450484819226	0.00112308085518467	4.64237410021007	0.0000331460183606597	749	603	468	444	552	442	702	656	31.078	26.604	21.738	22.183	24.818	20.102	28.394	26.605
27081	0	2.11845214415143	0.00112308085518467	3.13367527186615	0.0000329391052980488	383	314	351	372	75	60	204	167	15.892	13.854	16.303	18.586	3.372	2.729	8.251	6.773
56198	0	-3.86355781781646	0.00112308085518467	0.309541947866527	0.0000331812769680005	53	52	26	39	97	86	3	4	2.199	2.294	1.208	1.949	4.361	3.911	0.121	0.162
230766	0	3.86918241207264	0.00112308085518467	-0.0717472632672585	0.0000330951624160446	8	12	9	10	12	18	124	154	0.332	0.529	0.418	0.500	0.540	0.819	5.015	6.246
13184	0	5.74162571875549	0.00112442908182455	-4.03774635925633	0.0000332624813932425	1	0	0	0	0	0	14	19	0.041	0.000	0.000	0.000	0.000	0.000	0.566	0.771
106957	0	1.47540836305128	0.00112817617687849	5.94802755863652	0.0000334418074665189	1967	1584	1465	1182	1000	946	1779	1626	81.616	69.886	68.047	59.055	44.961	43.023	71.955	65.944
100862107	0	-2.64276859656373	0.00113085790246278	-2.79909377733128	0.000033577479939934	7	6	6	6	4	5	0	0	0.290	0.265	0.279	0.300	0.180	0.227	0.000	0.000
30794	0	1.37726211499354	0.00113530832958314	5.05162141159727	0.0000337513937342498	3269	3197	4551	4407	116	116	187	192	135.639	141.052	211.386	220.181	5.215	5.276	7.564	7.787
74754	0	2.11151265272587	0.0011380796881919	5.29465153861286	0.0000340431504654333	630	412	1281	1231	701	513	1700	1572	26.140	18.178	59.500	61.503	31.518	23.331	68.760	63.754
384061	0	2.693512095141	0.00113954873325204	0.960990612860857	0.0000341290212615314	35	32	43	42	20	31	102	102	1.452	1.412	1.997	2.098	0.899	1.410	4.126	4.137
12231	0	2.0339323820374	0.00114237943528688	7.95096137067008	0.000034255831331499	1209	722	487	489	28687	29442	70711	79195	50.164	31.855	22.620	24.431	1289.790	1338.988	2860.035	3211.829
58804	0	-1.77315797900365	0.00114337435662075	2.4091091842479	0.0000343692161181909	148	119	127	131	292	226	48	46	6.141	5.250	5.899	6.545	13.129	10.278	1.941	1.866
52020	0	3.55798168665459	0.0011454792549503	-0.643763609210057	0.0000344783264278786	7	3	10	7	11	11	76	94	0.290	0.132	0.464	0.350	0.495	0.500	3.074	3.812
100529082	0	2.265672202179	0.0011454792549503	2.29267128949494	0.0000345173667097499	68	40	40	29	203	135	504	505	2.821	1.765	1.858	1.449	9.127	6.140	20.385	20.481
66220	0	1.37988577606901	0.0011504401434994	1.69514887364806	0.0000347091842109535	35	24	39	45	116	122	194	195	1.452	1.059	1.811	2.248	5.215	5.548	7.847	7.908
269582	0	2.16477655450713	0.00116672823197858	3.05634928702526	0.0000353293842642617	177	134	55	41	299	201	745	650	7.344	5.912	2.555	2.048	13.443	9.141	30.133	26.361
217700	0	1.50400678372453	0.00117359710849624	2.52042183633265	0.0000358828211913746	70	72	53	55	238	172	375	351	2.904	3.177	2.462	2.748	10.701	7.822	15.168	14.235
22778	0	1.10511843795252	0.00117359710849624	2.28116712760497	0.0000358625234053961	41	31	24	17	418	348	489	546	1.701	1.368	1.115	0.849	18.794	15.827	19.778	22.144
14595	0	1.71138452024035	0.00117359710849624	7.8183797175041	0.0000358139388137694	1808	1651	969	825	13999	15433	27412	33400	75.018	72.842	45.008	41.218	629.406	701.875	1108.728	1354.569
78339	0	1.79810513713813	0.00117359710849624	6.52110160480989	0.0000357708042036708	1673	1233	1207	1233	2582	1901	4514	5212	69.417	54.400	56.063	61.603	116.089	86.455	182.577	211.378
19744	0	1.08041346027526	0.00117512413200136	6.5486174945164	0.0000360592194741944	2857	2490	2169	1833	1742	1650	2134	2381	118.544	109.859	100.746	91.580	78.322	75.040	86.313	96.564
77697	0	1.52667090113913	0.00117512413200136	3.14018615534099	0.0000360494963226683	200	159	341	353	139	101	213	219	8.298	7.015	15.839	17.636	6.250	4.593	8.615	8.882
218194	0	1.80170205588839	0.00118618801906615	2.84565036645421	0.0000364423634394287	44	42	58	67	308	384	749	753	1.826	1.853	2.694	3.347	13.848	17.464	30.295	30.539
19330	0	2.16917127209961	0.00118752686716565	8.0353367698635	0.0000365706016378226	4752	4639	4799	4015	4287	5024	11777	14606	197.172	204.673	222.905	200.596	192.747	228.486	476.342	592.360
16664	0	-4.22546092268073	0.00118752686716565	8.80792836111286	0.0000366538222437374	113865	132259	109046	88125	4812	5491	202	147	4724.539	5835.289	5064.997	4402.863	216.351	249.724	8.170	5.962
269831	0	-2.61240224521096	0.00118752686716565	3.45365966124395	0.0000366184680723096	365	366	389	412	513	492	64	41	15.145	16.148	18.068	20.584	23.065	22.376	2.589	1.663
230279	0	1.47580235308438	0.00118794383409137	2.46957615909688	0.0000367569493632485	65	56	47	55	208	219	342	406	2.697	2.471	2.183	2.748	9.352	9.960	13.833	16.466
14663	0	2.76802733224269	0.00118859667866737	12.0979176055089	0.000036876132788535	13144	9795	16017	14527	307878	428510	1622370	1492270	545.377	432.157	743.962	725.792	13842.435	19488.145	65619.696	60520.431
101700	0	-1.3623998884661	0.00118859667866737	3.7624848469434	0.0000368313737566493	182	155	153	191	1153	1103	256	296	7.552	6.839	7.107	9.543	51.840	50.163	10.354	12.005
68597	0	1.07475552822061	0.00119305604064793	3.59305519629429	0.0000372206120626159	315	315	296	302	230	194	270	291	13.070	13.898	13.749	15.088	10.341	8.823	10.921	11.802
69480	0	-4.04678774493845	0.00119305604064793	-0.0820787702904193	0.0000372581683491713	22	16	3	1	336	374	12	14	0.913	0.706	0.139	0.050	15.107	17.009	0.485	0.568
14670	0	-1.37575671952318	0.00119745224769723	6.14290928699272	0.0000374933537948541	4140	3277	1852	1822	2199	1829	526	449	171.779	144.582	86.022	91.030	98.869	83.181	21.275	18.210
100042149	0	4.07899911298427	0.00120557500656889	-1.41845347429908	0.000037792041855723	16	16	10	16	1	1	14	17	0.664	0.706	0.464	0.799	0.045	0.045	0.566	0.689
217721	0	1.82886498067035	0.00120588475353328	1.97047305041312	0.0000380157340583363	113	82	39	37	81	92	203	183	4.689	3.618	1.811	1.849	3.642	4.184	8.211	7.422
