EntrezGeneID	Basal.Preg	Basal.Lac	FDR	AveExpr	P value	MCL1.DI	MCL1.DJ	MCL1.DK	MCL1.DL	MCL1.LC	MCL1.LD	MCL1.LE	MCL1.LF	MCL1.DI CPM	MCL1.DJ CPM	MCL1.DK CPM	MCL1.DL CPM	MCL1.LC CPM	MCL1.LD CPM	MCL1.LE CPM	MCL1.LF CPM
664944	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100862354	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100042087	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100042103	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100042109	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100042122	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100042144	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100504357	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
664989	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100039467	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100862067	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100040467	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100040458	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100040448	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100862118	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100862274	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100862314	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100862323	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100040482	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
71847	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100862329	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100862341	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100040533	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100040552	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100040606	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100039419	0	0.00184892115948594	1	5.86879071048158	0.988283711839482	1481	1340	1269	1144	1802	1474	1009	1090	61.450	59.121	58.943	57.156	81.019	67.036	40.811	44.206
100040698	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100040732	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100040781	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100862369	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100862389	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100039522	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100503691	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100039550	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100039573	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100039585	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
380824	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
636462	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
380823	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
780956	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
432709	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
621901	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
53328	0	0.0175440803277127	1	6.96319093769145	0.936240860979728	5601	4753	4689	4248	2160	2074	834	788	232.399	209.703	217.796	212.237	97.115	94.323	33.733	31.958
381337	0	0.136130288954822	1	0.218542601208718	0.733971546606287	17	16	18	13	91	42	4	2	0.705	0.706	0.836	0.650	4.091	1.910	0.162	0.081
668549	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
109346	0	0.0294713138688878	1	2.28972821472926	0.901903672259111	133	112	98	115	106	86	97	124	5.518	4.941	4.552	5.746	4.766	3.911	3.923	5.029
238448	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100502704	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
668544	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
22209	0	0.0440548370067346	1	5.35506855182042	0.724064824380216	1276	1009	1038	967	1040	926	632	687	52.944	44.517	48.213	48.313	46.759	42.113	25.562	27.862
78491	0	0.231497266511089	1	-3.02239918411384	0.886531534031609	2	1	0	3	0	0	1	0	0.083	0.044	0.000	0.150	0.000	0.000	0.040	0.000
674018	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
432708	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
245381	0	-0.466102430859145	1	-2.90386317477597	0.697528577141887	3	2	1	2	0	1	0	0	0.124	0.088	0.046	0.100	0.000	0.045	0.000	0.000
780939	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100503795	0	0.752646869273511	1	-3.0230276840124	0.601821569601727	2	0	1	2	1	1	0	0	0.083	0.000	0.046	0.100	0.045	0.045	0.000	0.000
780938	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
68134	0	-0.0508926887693862	1	4.3013041290696	0.709933348485827	629	576	528	466	426	447	287	312	26.099	25.413	24.525	23.282	19.153	20.329	11.608	12.653
382695	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
780932	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
211331	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
629930	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
780931	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
385343	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
382696	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
382209	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
780929	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100861623	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100861640	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100039913	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
57737	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100039948	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100135654	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
434759	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
640506	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
546295	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
664610	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100040016	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100135657	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
194856	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
434764	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
621852	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
629925	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
546294	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
434766	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
664608	0	0	1	-3.45792279740308	1	0	0	0	0	1	0	0	0	0.000	0.000	0.000	0.000	0.045	0.000	0.000	0.000
434758	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
622301	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
622311	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
18617	0	0	1	-3.22121635764935	1	0	0	0	0	0	2	1	1	0.000	0.000	0.000	0.000	0.000	0.091	0.040	0.041
19202	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
547168	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
434768	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
104384	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
436199	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
194735	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
434769	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
194738	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
382282	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
73614	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
319154	0	-0.64181674848163	1	-2.7848096804002	0.672848925651918	1	1	1	0	0	1	3	4	0.041	0.044	0.046	0.000	0.000	0.045	0.121	0.162
319951	0	0.208723047004353	1	-3.37610004195145	0.934410461331855	1	0	1	0	0	0	0	0	0.041	0.000	0.046	0.000	0.000	0.000	0.000	0.000
100526512	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
67821	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
629919	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
629915	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
28194	0	0.762725026488437	1	-3.02286879030508	0.670973736812232	2	0	2	1	0	2	0	0	0.083	0.000	0.093	0.050	0.000	0.091	0.000	0.000
629908	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
629906	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
78631	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100504400	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
320011	0	0.108845607465161	1	6.78362791902146	0.616438868891632	2220	2113	1951	2043	3120	2388	2553	2691	92.113	93.226	90.621	102.071	140.278	108.604	103.261	109.136
780891	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
214469	0	-0.0974081241104461	1	7.41435668732331	0.67819701203844	6557	5811	5162	4708	4091	3482	1764	1717	272.066	256.382	239.766	235.219	183.935	158.357	71.348	69.635
668517	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100039899	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
20400	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
629897	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
236774	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
628614	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
245404	0	0.0261874711668316	1	0.368887860134397	0.924988588216402	41	27	26	33	26	35	13	24	1.701	1.191	1.208	1.649	1.169	1.592	0.526	0.973
68800	0	0	1	-3.22245420296643	1	0	0	0	0	2	1	0	1	0.000	0.000	0.000	0.000	0.090	0.045	0.000	0.041
75133	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
73360	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
434775	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
93761	0	-0.0550423267235432	1	2.85537095714571	0.78054665548345	443	356	346	309	6	2	4	2	18.381	15.707	16.071	15.438	0.270	0.091	0.162	0.081
629893	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
629884	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
170745	0	0.0404702076237326	1	-0.947582992178124	0.902166005811727	18	23	22	14	2	2	0	1	0.747	1.015	1.022	0.699	0.090	0.091	0.000	0.041
211383	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
780885	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
21756	0	0.21088653346512	1	-2.96236560750669	0.875024905076853	2	2	2	2	0	0	0	0	0.083	0.088	0.093	0.100	0.000	0.000	0.000	0.000
100500713	0	0.0486560517494719	1	-1.54901432280751	0.926693934349453	10	7	6	9	6	5	3	2	0.415	0.309	0.279	0.450	0.270	0.227	0.121	0.081
12627	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
780884	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100504145	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
19337	0	0	1	-3.15168705095335	1	0	0	0	0	1	3	0	1	0.000	0.000	0.000	0.000	0.045	0.136	0.000	0.041
780883	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
668497	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
382692	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
209003	0	-0.079067628735192	1	1.66342400412045	0.746351793267738	101	105	89	78	66	56	42	43	4.191	4.633	4.134	3.897	2.967	2.547	1.699	1.744
19845	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
21755	0	0	1	-3.08384333122238	1	0	0	0	0	2	2	2	0	0.000	0.000	0.000	0.000	0.090	0.091	0.081	0.000
75404	0	0.228917251651794	1	-3.37603391331998	0.92864972994012	1	0	0	1	0	0	0	0	0.041	0.000	0.000	0.050	0.000	0.000	0.000	0.000
668493	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
236784	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
236785	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
629871	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
257978	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
258385	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
258289	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
629866	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100504171	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
70415	0	-0.071024329467703	1	4.36887848565148	0.603410792655056	1177	1145	952	939	65	39	11	3	48.837	50.518	44.219	46.914	2.922	1.774	0.445	0.122
385354	0	-0.0484140954999811	1	2.46880377496522	0.838824816930996	305	270	263	212	31	14	2	6	12.655	11.912	12.216	10.592	1.394	0.637	0.081	0.243
629865	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
629863	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
629860	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
83563	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
74279	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
629859	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
20674	0	0.141416041474175	1	-3.37569425445558	0.954216918429461	0	1	0	1	0	0	0	0	0.000	0.044	0.000	0.050	0.000	0.000	0.000	0.000
100861693	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
751531	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100504594	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
723852	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
723942	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
387195	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
723923	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100124431	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
723829	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
751866	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
668478	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
434778	0	0	1	-2.78554062017674	1	0	0	0	0	3	3	4	1	0.000	0.000	0.000	0.000	0.135	0.136	0.162	0.041
780864	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100041108	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100861729	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
751532	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
723869	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
723938	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
723901	0	0	1	-3.45690831223641	1	0	0	0	0	0	0	1	0	0.000	0.000	0.000	0.000	0.000	0.000	0.040	0.000
668474	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
723910	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
723879	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
723907	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
380809	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
78755	0	0.0972089833496842	1	2.7415534710362	0.696769353427327	80	107	83	89	126	120	239	258	3.319	4.721	3.855	4.447	5.665	5.457	9.667	10.463
668469	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
432702	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
69501	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
71159	0	0	1	-3.45792279740308	1	0	0	0	0	1	0	0	0	0.000	0.000	0.000	0.000	0.045	0.000	0.000	0.000
380808	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
629849	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
432701	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
238427	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
75013	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
75514	0	0	1	-3.54531420277247	1	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
