EntrezGeneID	Basal.Preg	Basal.Lac	FDR	AveExpr	P value	MCL1.DI	MCL1.DJ	MCL1.DK	MCL1.DL	MCL1.DI CPM	MCL1.DJ CPM	MCL1.DK CPM	MCL1.DL CPM
328505	0	5.01063502559988	3.38688703855826e-9	-0.996265917726142	8.33668431066439e-11	0	1	19	16	0.000	0.044	0.883	0.799
17345	0	-1.20489930779184	3.41767526518386e-9	5.06278089635639	8.42504296579413e-11	1268	945	502	323	52.612	41.694	23.317	16.138
319482	0	1.63008321615355	3.46977980596681e-9	2.73145549014986	8.57902067629308e-11	66	87	215	196	2.739	3.838	9.986	9.792
21819	0	-7.2669666363109	3.47665262422455e-9	-0.861326787358438	8.60880538689107e-11	19	22	0	0	0.788	0.971	0.000	0.000
28109	0	-1.09752699823551	3.50911366964812e-9	6.42188034716618	8.70209578477072e-11	3446	2147	1135	1094	142.983	94.726	52.719	54.658
97998	0	1.14367936215458	3.57436738491073e-9	4.46050900902642	8.88741946916062e-11	299	349	698	544	12.406	15.398	32.421	27.179
239673	0	1.85246382879277	3.57436738491073e-9	1.62787282502903	8.89021800728377e-11	30	33	105	92	1.245	1.456	4.877	4.596
14281	0	1.16645086806495	3.59381593232285e-9	11.9786600032531	8.95181348166809e-11	60784	57270	85813	141558	2522.078	2526.762	3985.865	7072.459
75973	0	2.23756405762205	3.70398686796579e-9	0.330948316958655	9.2398656921918e-11	13	7	44	38	0.539	0.309	2.044	1.899
244886	0	-2.25342304054728	3.71297690027414e-9	1.09792458103567	9.27595318181735e-11	97	60	16	12	4.025	2.647	0.743	0.600
381463	0	-3.96830158467575	3.75620730714493e-9	-0.355080793833375	9.39777390212499e-11	42	17	0	3	1.743	0.750	0.000	0.150
70737	0	-1.84150424333734	3.91664730842291e-9	2.22428834078268	9.81359438182421e-11	202	134	39	41	8.381	5.912	1.811	2.048
14962	0	-1.36237891486866	3.97186136491861e-9	3.57345616826261	9.96655304048895e-11	445	359	161	108	18.464	15.839	7.478	5.396
13653	0	1.46383475734895	4.01018524831675e-9	11.7167079040926	1.00774735074887e-10	45544	39632	68080	132815	1889.733	1748.571	3162.198	6635.645
16560	0	-1.3248867010071	4.01528352033915e-9	3.31260095248124	1.0105058787711e-10	337	325	128	100	13.983	14.339	5.945	4.996
18938	0	-1.42425937183019	4.10519127498101e-9	3.54618526545437	1.03464293144045e-10	492	310	129	126	20.414	13.677	5.992	6.295
109019	0	1.06548795538445	4.2989746935221e-9	7.18079764136695	1.08980961913121e-10	2107	2327	4323	3718	87.425	102.668	200.796	185.757
18140	0	-1.70937033479162	4.48011649491648e-9	3.52532944127205	1.13737826317833e-10	549	284	100	116	22.779	12.530	4.645	5.796
99890	0	-1.30447935156992	4.56668560243831e-9	3.79310230247089	1.16103600253316e-10	529	400	189	134	21.950	17.648	8.779	6.695
22402	0	-1.62339151811998	4.67031871067381e-9	2.7687889568433	1.18910208167566e-10	276	202	77	56	11.452	8.912	3.577	2.798
22247	0	-1.20311421780471	4.71848561171671e-9	4.20428597787025	1.20310185397538e-10	700	515	266	187	29.045	22.722	12.355	9.343
20308	0	-2.85872273526289	4.75651217758971e-9	-0.070736559401495	1.21454779471182e-10	34	35	7	1	1.411	1.544	0.325	0.050
16803	0	-1.38982591210972	4.917697663466e-9	3.70281107541826	1.25751494760987e-10	383	493	142	148	15.892	21.751	6.596	7.394
16164	0	-1.21358053336481	5.06466809433324e-9	6.57171691736875	1.29882396767735e-10	3249	3047	1465	884	134.809	134.434	68.047	44.166
72287	0	1.07409666615681	5.35283607614878e-9	6.57258253100759	1.37469354323259e-10	1354	1541	3046	2246	56.181	67.989	141.481	112.214
192120	0	-2.4506215902233	5.41456837725819e-9	1.440153830917	1.39253956941149e-10	132	74	21	11	5.477	3.265	0.975	0.550
78088	0	-1.48564535531933	5.49061825087099e-9	2.94745603641253	1.41613870777459e-10	307	223	81	81	12.738	9.839	3.762	4.047
67177	0	-1.27488282258988	5.51236646778686e-9	3.42132478812951	1.42377617292261e-10	402	309	130	122	16.680	13.633	6.038	6.095
240025	0	-1.29448631501638	5.52593900399558e-9	3.87885604834452	1.42931495632985e-10	600	388	176	168	24.895	17.119	8.175	8.394
224171	0	-1.3380920870399	5.61511313564238e-9	3.31053718278842	1.45651229280985e-10	379	287	124	102	15.726	12.662	5.760	5.096
20324	0	1.10539686833253	5.69884309774074e-9	7.47346075882361	1.48471239680914e-10	2493	2833	4721	5195	103.441	124.992	219.282	259.550
12927	0	-1.01630372571877	5.69884309774074e-9	8.06034182544715	1.48661825538032e-10	8480	8437	3844	3382	351.856	372.242	178.547	168.970
70417	0	-2.43019629007686	5.96370640114432e-9	0.309220228028582	1.56448826815405e-10	53	36	9	5	2.199	1.588	0.418	0.250
30877	0	-1.03037976075123	5.97371777411993e-9	7.21639434076164	1.5715104339732e-10	5322	4187	2182	1817	220.823	184.731	101.350	90.780
16975	0	-1.30782667654795	5.97371777411993e-9	4.41962340442931	1.57031623433106e-10	769	668	318	183	31.908	29.472	14.771	9.143
286940	0	1.01597008197971	6.08482118520064e-9	7.51720694435281	1.602977287098e-10	2843	2898	5277	4758	117.963	127.860	245.107	237.717
432530	0	-2.14914258501703	6.23234984097065e-9	0.624282926858992	1.64413511754515e-10	56	53	14	7	2.324	2.338	0.650	0.350
20556	0	-2.64241747133497	6.3442685019791e-9	0.0413471412114346	1.67832850837889e-10	42	32	5	5	1.743	1.412	0.232	0.250
56505	0	-1.11169178913285	6.38486124787105e-9	3.96873659524874	1.69141620312269e-10	564	445	217	184	23.402	19.633	10.079	9.193
68955	0	1.33169605280509	6.6766686315595e-9	3.29940171733712	1.77363212479707e-10	156	111	275	301	6.473	4.897	12.773	15.038
71988	0	-2.27999343270728	6.75332630183076e-9	0.96595171134709	1.79648070798177e-10	90	53	14	11	3.734	2.338	0.650	0.550
623474	0	-2.00700591622263	6.79192883934653e-9	0.853096534450012	1.81174745521404e-10	70	57	14	13	2.904	2.515	0.650	0.650
74761	0	1.59885017220621	7.45025468083856e-9	3.0151418984133	1.99557945754092e-10	77	112	263	235	3.195	4.941	12.216	11.741
195733	0	-2.07222538188008	7.54511143799417e-9	2.3557580661689	2.02653936853296e-10	247	135	32	45	10.249	5.956	1.486	2.248
68355	0	-4.26983987915877	7.75699387516638e-9	-0.574795642338291	2.08630285247677e-10	34	16	1	1	1.411	0.706	0.046	0.050
57753	0	-1.0159822758121	7.88653939135601e-9	4.2002898770961	2.12694851681959e-10	653	509	251	242	27.095	22.457	11.659	12.091
102442	0	-1.28980160645049	7.88942004677127e-9	7.13204840342304	2.13062817407929e-10	5258	4217	2067	1272	218.167	186.055	96.009	63.551
624759	0	-1.35081802923623	8.27579657392146e-9	4.35427830524658	2.24106342338062e-10	582	788	271	197	24.149	34.767	12.587	9.842
108760	0	-1.5268016611319	8.61805846397695e-9	2.74793553531382	2.33691787334008e-10	234	227	79	59	9.709	10.015	3.669	2.948
14419	0	-2.69712273644794	8.69267215922673e-9	2.8904668288581	2.36674542765657e-10	159	422	42	37	6.597	18.619	1.951	1.849
64292	0	-1.04010393415583	8.89955607642843e-9	6.86265615490177	2.42634793503568e-10	4462	3022	1697	1417	185.139	133.331	78.823	70.796
77697	0	1.17031595384221	9.10960370883186e-9	3.61612992910653	2.48696639021055e-10	200	159	341	353	8.298	7.015	15.839	17.636
21335	0	-1.31397456127983	9.47098762925953e-9	3.39225892583524	2.59259531114798e-10	410	293	121	121	17.012	12.927	5.620	6.045
30046	0	1.00880037984499	9.67450664874283e-9	4.46744089552983	2.65542586554404e-10	385	314	556	651	15.975	13.854	25.825	32.525
634731	0	-7.31746868817583	9.79188857318269e-9	-0.808280282858282	2.69845268086163e-10	30	13	0	0	1.245	0.574	0.000	0.000
13518	0	1.37482206491078	1.02429438787208e-8	10.7353463339209	2.82652338534922e-10	16894	27489	56478	44370	700.974	1212.819	2623.305	2216.795
100087	0	-1.06631692242167	1.04392433332444e-8	4.36734852980109	2.88453281697875e-10	779	545	274	267	32.323	24.045	12.727	13.340
20460	0	-1.97940200979767	1.11824164669097e-8	1.62129214606638	3.10222672506344e-10	133	89	23	25	5.518	3.927	1.068	1.249
50490	0	1.22299559920797	1.20276779206233e-8	5.06313650475843	3.34114457120224e-10	382	560	959	956	15.850	24.707	44.544	47.763
94090	0	3.55443441744579	1.21950541123981e-8	-0.672205258212175	3.39661354835917e-10	0	4	22	21	0.000	0.176	1.022	1.049
17313	0	-1.27021576973283	1.2754153183899e-8	7.23862165827224	3.56172127987761e-10	6501	3748	1779	1835	269.742	165.362	82.631	91.679
101994	0	-1.0727471953421	1.33251325360156e-8	4.21465352236195	3.73097827731259e-10	661	527	216	268	27.427	23.251	10.033	13.390
11363	0	-1.01060568818192	1.34075380384829e-8	6.12745335466395	3.76391755523106e-10	2061	2341	1073	823	85.516	103.285	49.839	41.118
77739	0	1.60891534736574	1.34694018788624e-8	4.96190608683958	3.80110792931582e-10	270	451	1173	756	11.203	19.898	54.484	37.771
117160	0	1.39568807427571	1.39219660082881e-8	3.01629832759291	3.93906761116067e-10	118	94	222	257	4.896	4.147	10.312	12.840
13036	0	-1.44712460422334	1.421080424029e-8	2.82969128896883	4.03124841578557e-10	263	220	71	81	10.913	9.706	3.298	4.047
70218	0	-2.41060710700186	1.42510672270137e-8	1.36877989724592	4.04791342553242e-10	129	66	14	17	5.353	2.912	0.650	0.849
100038627	0	1.84200312298796	1.45670276192381e-8	0.981054096780778	4.14301937145261e-10	21	19	59	65	0.871	0.838	2.740	3.248
13052	0	-1.03142156099747	1.47016173526972e-8	8.18711437297975	4.18670732219275e-10	10290	8347	4348	3493	426.957	368.271	201.957	174.516
22029	0	1.86179182335707	1.48931042438663e-8	1.82832420629326	4.24671834467655e-10	30	42	108	119	1.245	1.853	5.016	5.945
259300	0	1.00231921715482	1.58356779289417e-8	9.4789938985707	4.53296936190318e-10	10260	12154	20345	18618	425.713	536.237	944.990	930.184
330122	0	-1.9167870580026	1.64013813435977e-8	1.09603970749748	4.70697135582847e-10	83	67	20	14	3.444	2.956	0.929	0.699
209630	0	-1.01698540537341	1.72331152929447e-8	6.3047244909566	4.96468938311774e-10	2243	2734	1172	965	93.068	120.625	54.437	48.213
72324	0	1.38866924938084	1.74988447327148e-8	3.33900397849455	5.0605585046962e-10	130	135	257	341	5.394	5.956	11.937	17.037
19348	0	-1.48702057290412	1.85115657929379e-8	2.60426369979702	5.36705318254354e-10	231	184	65	62	9.585	8.118	3.019	3.098
23794	0	1.1363894991013	1.87570053864188e-8	4.1002390622394	5.44511470248517e-10	227	279	518	447	9.419	12.310	24.060	22.333
16542	0	1.14484267581237	1.88216310455613e-8	3.93821302631426	5.4708004437225e-10	221	231	392	470	9.170	10.192	18.208	23.482
246104	0	-1.14919281356676	1.91900087873931e-8	4.641653327597	5.58493577792704e-10	984	651	362	269	40.829	28.722	16.814	13.440
67384	0	1.43380024294446	1.94641392725083e-8	3.00649433877878	5.67187840017167e-10	106	100	211	268	4.398	4.412	9.801	13.390
69065	0	-2.39366990537238	2.01617470009101e-8	1.83946472755055	5.89741670617887e-10	184	90	17	27	7.635	3.971	0.790	1.349
22057	0	1.036840918134	2.03739120759868e-8	7.86061191874672	5.96697229938021e-10	4024	3235	5885	6879	166.966	142.729	273.348	343.686
210622	0	1.57362249375633	2.06242045753303e-8	3.30102788518754	6.04786454488328e-10	90	143	330	275	3.734	6.309	15.328	13.739
16169	0	-1.15896961555006	2.10552369499884e-8	3.94035629842749	6.1897547087975e-10	592	410	200	184	24.564	18.089	9.290	9.193
56520	0	-1.89706659688356	2.36008502390256e-8	1.46800949126405	6.96415684598349e-10	108	88	18	27	4.481	3.883	0.836	1.349
56200	0	-1.02990853278514	2.36422795326519e-8	7.93366802119981	6.9850805639352e-10	8835	6813	3606	2974	366.586	300.591	167.492	148.586
192199	0	-1.69449176757341	2.36636135234323e-8	3.92102980551764	7.00879682341625e-10	758	343	151	137	31.451	15.133	7.014	6.845
18817	0	-2.06145735085466	2.36636135234323e-8	1.08496181028073	7.00879275428911e-10	93	59	16	15	3.859	2.603	0.743	0.749
18302	0	-1.30390400879583	2.39681672078148e-8	3.15727961188664	7.10781955535478e-10	314	278	94	112	13.029	12.265	4.366	5.596
432731	0	1.12940996167684	2.51915306538935e-8	4.51674384661932	7.49165539165007e-10	378	306	539	743	15.684	13.501	25.036	37.121
57764	0	1.86213692830446	2.54030374016664e-8	4.63906780369452	7.57419509639e-10	154	347	738	862	6.390	15.310	34.279	43.067
18227	0	1.09421850183694	2.55447937782171e-8	7.615899593476	7.63176443133019e-10	3466	2514	4990	5921	143.813	110.918	231.777	295.822
269389	0	-1.20373513005125	2.55733194146229e-8	3.46323900952236	7.64969597265846e-10	397	324	146	123	16.473	14.295	6.781	6.145
16182	0	-2.66845979713676	2.56947529168446e-8	-0.0723223820546747	7.69547403300764e-10	40	28	4	5	1.660	1.235	0.186	0.250
19249	0	1.1763414040254	2.740809268251e-8	6.03094438903964	8.22878090765965e-10	837	1053	2204	1516	34.729	46.459	102.372	75.742
20351	0	1.21808958154137	2.76809671189073e-8	6.46273711791096	8.33107586859934e-10	1073	1422	2985	2077	44.521	62.739	138.648	103.770
68725	0	-3.11986670093498	2.77522868544609e-8	-0.217246655821109	8.36275173251534e-10	43	20	4	2	1.784	0.882	0.186	0.100
53412	0	2.68383046949845	2.85136187710215e-8	1.39748185961853	8.61315023032807e-10	8	25	75	111	0.332	1.103	3.484	5.546
18752	0	1.25896091946741	2.8855587276794e-8	5.4900247689675	8.7376828907618e-10	506	738	1461	1138	20.995	32.561	67.861	56.856
28071	0	-1.11693734021563	2.92273579794642e-8	4.01374440612631	8.86101143348854e-10	600	444	232	181	24.895	19.589	10.776	9.043
329727	0	-1.01761545341271	3.00498775802124e-8	5.62842947340498	9.14354787109006e-10	1615	1517	797	540	67.010	66.930	37.019	26.979
18121	0	-1.80720280140561	3.12226236829604e-8	1.64986820080431	9.52336547819057e-10	127	94	27	27	5.270	4.147	1.254	1.349
17961	0	1.92322005280668	3.18477443761266e-8	0.693297547275631	9.72575438102398e-10	13	18	48	54	0.539	0.794	2.230	2.698
263764	0	-4.78010650034802	3.19716148819306e-8	-0.890654258208278	9.77534565910604e-10	19	20	0	1	0.788	0.882	0.000	0.050
13555	0	-1.64512820245589	3.36037298878889e-8	2.77657948648155	1.02867299263121e-9	301	183	72	60	12.489	8.074	3.344	2.998
105988	0	-1.92712984941147	3.76972894740759e-8	1.86493632664508	1.16369350854519e-9	161	102	34	25	6.680	4.500	1.579	1.249
229841	0	-1.49119624691086	3.86541557954858e-8	2.64139020743321	1.1946536247915e-9	246	181	63	67	10.207	7.986	2.926	3.347
66468	0	-2.9998832417315	3.91886283546675e-8	0.0519292667048955	1.21261401987841e-9	54	23	3	5	2.241	1.015	0.139	0.250
13116	0	-1.41749496262829	3.98643130132079e-8	2.77026382433021	1.23498846746095e-9	242	218	69	79	10.041	9.618	3.205	3.947
19769	0	1.05527334946727	4.05014941478217e-8	3.95979673289107	1.25770856399285e-9	228	250	443	416	9.460	11.030	20.577	20.784
434693	0	-1.09683155135257	4.06607055122124e-8	3.76057167278018	1.26414864998048e-9	471	397	187	162	19.543	17.516	8.686	8.094
268935	0	1.18011797215285	4.06973271484652e-8	5.98403050732496	1.26678460456976e-9	743	1077	1717	1873	30.829	47.517	79.752	93.578
68612	0	-2.19348795884628	4.20218931256596e-8	1.78936474259336	1.31110656648734e-9	165	93	31	17	6.846	4.103	1.440	0.849
71233	0	1.66520179325358	4.23771440098525e-8	2.78444929844038	1.32374977976985e-9	71	85	261	169	2.946	3.750	12.123	8.444
109212	0	-1.87909517752922	4.40064583910121e-8	0.897321857729166	1.37626438177859e-9	71	58	17	13	2.946	2.559	0.790	0.650
218772	0	1.42256866735349	4.48425402981972e-8	2.68108369360414	1.40406202559939e-9	84	81	208	174	3.485	3.574	9.661	8.693
17988	0	-1.04373669613765	4.65745011142801e-8	7.76482221162085	1.46745723096057e-9	7546	6382	3330	2490	313.102	281.575	154.673	124.404
67149	0	-1.79345509568123	4.75474632592e-8	1.7610600486843	1.50100163642495e-9	138	101	33	26	5.726	4.456	1.533	1.299
17196	0	-1.40213803816251	4.76338968860601e-8	3.37810002197309	1.50548281486168e-9	329	372	139	91	13.651	16.413	6.456	4.547
11639	0	-1.00036958710833	4.76444751989174e-8	3.99343250575754	1.50757013396626e-9	517	481	230	200	21.452	21.222	10.683	9.992
108153	0	-1.02510386838341	4.93074102848882e-8	4.44276684983968	1.56266727359804e-9	815	568	279	302	33.816	25.060	12.959	15.088
102644	0	-1.45514073980179	4.97915061572375e-8	2.87152264447672	1.58283458993536e-9	295	205	81	75	12.240	9.045	3.762	3.747
77777	0	-2.34543711743634	5.00219147265198e-8	0.243163271771808	1.59384002918305e-9	52	32	8	6	2.158	1.412	0.372	0.300
14167	0	-1.90755145807644	5.46465303535322e-8	0.826949588301896	1.74923585884591e-9	69	54	12	16	2.863	2.382	0.557	0.799
18542	0	-1.03749708082264	5.69352689264442e-8	3.90068108556817	1.82668804973911e-9	511	434	212	184	21.203	19.148	9.847	9.193
26950	0	1.47921891068228	5.94368336787266e-8	4.9834118066315	1.90913410359205e-9	278	503	1037	872	11.535	22.192	48.167	43.566
12815	0	-1.00817379319026	6.13368591598031e-8	4.2835880162152	1.97467720537281e-9	707	524	288	237	29.335	23.119	13.377	11.841
21367	0	-1.62157005275437	6.15765434536906e-8	3.71490210615626	1.98692478048812e-9	341	574	138	122	14.149	25.325	6.410	6.095
94109	0	1.06982921191368	6.17839699889222e-8	5.34625093101805	1.99805572437119e-9	525	710	1168	1087	21.784	31.325	54.252	54.308
319565	0	1.18603901128016	6.24243388470304e-8	7.42101755287241	2.02764356782154e-9	2155	2771	5498	4262	89.416	122.257	255.373	212.936
228576	0	1.24674045279701	6.24243388470304e-8	3.30975282166831	2.02740840391098e-9	133	145	314	257	5.518	6.397	14.585	12.840
19752	0	-3.35653291753352	6.24758360020114e-8	-0.522321819150041	2.03203351947379e-9	23	27	2	2	0.954	1.191	0.093	0.100
27375	0	-2.28913601937061	6.64314250874633e-8	1.68914958569978	2.17046637027365e-9	162	81	17	25	6.722	3.574	0.790	1.249
71345	0	-5.26578188281447	6.9295185262663e-8	-0.4649602874014	2.27168071191113e-9	47	9	1	0	1.950	0.397	0.046	0.000
15116	0	-1.32607605118517	6.94616995601913e-8	3.61727133368364	2.27969520614043e-9	511	317	154	128	21.203	13.986	7.153	6.395
22352	0	1.26196456174458	7.01984508051411e-8	9.30430960805024	2.30645780083855e-9	6915	10521	19179	17349	286.920	464.188	890.831	866.783
272636	0	-2.12353086655757	7.40791790979983e-8	1.04392836064648	2.44759199492264e-9	77	71	7	22	3.195	3.133	0.325	1.099
320557	0	-1.61425946382806	7.44927097592341e-8	2.21244112365929	2.46399595546383e-9	150	169	47	43	6.224	7.456	2.183	2.148
17714	0	-1.19120428272165	7.49369623578608e-8	3.55036826326686	2.48144766628922e-9	414	350	166	122	17.178	15.442	7.710	6.095
14061	0	2.43880107350098	7.63189826053966e-8	0.805088167151037	2.53563564857696e-9	8	17	77	42	0.332	0.750	3.577	2.098
13557	0	-1.16347837237179	7.7792621612088e-8	4.31193519521729	2.58745832949437e-9	768	533	296	202	31.866	23.516	13.749	10.092
14960	0	-2.30733613934594	7.79082738354067e-8	2.72194921328812	2.5941715229053e-9	329	181	66	22	13.651	7.986	3.066	1.099
21928	0	-1.35578270335606	7.90007310203922e-8	3.07105285555458	2.63636127287596e-9	264	296	88	101	10.954	13.060	4.087	5.046
12349	0	-2.2251433695725	8.04398472576389e-8	2.55195902183987	2.68734616100431e-9	322	128	36	45	13.361	5.647	1.672	2.248
226777	0	-1.32873162443614	8.06326746706679e-8	4.03964929140446	2.69675489442721e-9	717	400	180	198	29.750	17.648	8.361	9.892
67222	0	-1.05837837839579	8.11390041024737e-8	3.84773102019657	2.71667440793447e-9	473	440	208	170	19.626	19.413	9.661	8.493
12351	0	2.24048041149341	8.34811357413292e-8	0.0395809395595732	2.80123609389942e-9	8	8	38	28	0.332	0.353	1.765	1.399
68312	0	1.47382021080824	8.40336924324563e-8	2.33115849174942	2.825961031799e-9	65	61	157	145	2.697	2.691	7.292	7.244
11513	0	-1.87792224232986	8.42684513186012e-8	1.65452279915066	2.83695621459657e-9	129	95	20	32	5.353	4.191	0.929	1.599
639774	0	2.61388344831741	8.49606047800514e-8	1.11270559091277	2.86650997399857e-9	5	23	70	81	0.207	1.015	3.251	4.047
110763	0	-4.77372337609879	8.63290188209993e-8	-0.893210510431644	2.91585559725072e-9	25	14	0	1	1.037	0.618	0.000	0.050
100504183	0	-4.10110519301679	8.70278797537571e-8	-0.719698423052131	2.94266240456613e-9	17	27	1	1	0.705	1.191	0.046	0.050
12189	0	-2.09421730841944	9.61469588811441e-8	1.35400716694853	3.26161728129861e-9	119	67	20	17	4.938	2.956	0.929	0.849
545291	0	-2.06263978664923	9.70144281163862e-8	0.42445997810273	3.29818358216052e-9	49	44	13	6	2.033	1.941	0.604	0.300
230917	0	-1.03776671498382	9.70144281163862e-8	5.13494517443365	3.29560627894223e-9	1387	867	456	480	57.550	38.252	21.180	23.982
100862004	0	-1.07197288753715	9.79708441687826e-8	7.25496698092463	3.33430335391751e-9	5171	4653	2393	1642	214.558	205.291	111.151	82.037
